id,campaign_id,asset_id,override_title,override_content,sort_order,added_at
aba7eeb5-1c51-42bb-90d2-190e59e0a8fb,c5dbd366-b09a-4b7e-a3c8-317516e7ab62,0aff971a-70c3-4e16-925b-dd527f02b630,,,0,2026-06-25 23:39:23.962578
cac2523b-db6b-433d-8264-2070cba76493,c5dbd366-b09a-4b7e-a3c8-317516e7ab62,24daaaa0-46e9-4d4b-8a2b-21fd29693dbd,,,1,2026-06-25 23:39:23.962578
005badcd-f624-409f-9e32-6a14938dde7c,0c24b5df-b48e-4b86-aef1-8d2fdf93af93,bfad7b24-d322-4a0a-b86d-7d094499ea41,,,0,2026-06-27 18:38:33.065471
da2e39c8-002c-4704-9f2b-4c76ac269020,cc54b10d-187e-47c0-9ac4-57f8fdd507e5,bfad7b24-d322-4a0a-b86d-7d094499ea41,,,0,2026-06-27 19:53:41.491117
47129b5b-27ea-4055-a527-a3f65953ef55,d2cd20d9-5ef7-4d7b-8c23-d30042580a8b,30e74a13-0a16-421b-b23d-30e005f0b712,,,0,2026-07-03 01:22:36.829649
00880595-466e-437e-baf6-831975feb9c1,2d7a67db-3ab9-4c29-9a11-64ff619ce1d3,84d0fa10-b304-4dce-a7b0-bce95ef99805,,,0,2026-07-06 17:21:19.92335
79731e85-55cf-4550-9e4e-1c2cc21935c0,2d7a67db-3ab9-4c29-9a11-64ff619ce1d3,c5b975bc-e537-45dd-bc0b-394c290170da,,,1,2026-07-06 17:21:19.92335
ef26c3d4-1bd3-4b17-b012-528488a94d83,2d7a67db-3ab9-4c29-9a11-64ff619ce1d3,17322f90-8d00-4734-993d-88ea5e9ca9d8,,,2,2026-07-06 17:21:19.92335
9e4a4baf-8d71-40df-97e0-4718e83ed71b,2d7a67db-3ab9-4c29-9a11-64ff619ce1d3,81271a3d-21d7-47a3-875f-41f16086c37c,,,3,2026-07-06 17:21:19.92335
2cf44870-7f5f-4c22-99c4-b2bdcbcb5c70,2d7a67db-3ab9-4c29-9a11-64ff619ce1d3,8bbb14a4-0bfd-4928-8706-ea1379e6455f,,,4,2026-07-06 17:21:19.92335
046b9a26-b543-4c2a-903d-f789e59917e1,2d7a67db-3ab9-4c29-9a11-64ff619ce1d3,8ffd9f45-1923-4a33-ba9e-4c6231dd4789,,,5,2026-07-06 17:21:19.92335
df98163c-d987-439f-b257-9b636703fa84,2d7a67db-3ab9-4c29-9a11-64ff619ce1d3,88203799-55f5-443b-bd99-15df480927e5,,,6,2026-07-06 17:21:19.92335
9505b2f6-a1bc-432e-b876-811d5badd480,2d7a67db-3ab9-4c29-9a11-64ff619ce1d3,fe0dc4cb-2a7f-4270-b1f8-c1aabb7d4b69,,,7,2026-07-06 17:21:19.92335
3b7afacf-227e-49c4-b6d8-8609deb78de4,6bbcbcf0-c189-4c40-ae5c-42bec8958662,e88d0591-717a-4503-a293-0342c5ac8581,,,0,2026-07-15 20:43:15.021544
cd937158-fdfa-4ed8-a4f9-d64db4b79c2e,99ceedbb-69a4-4860-8d64-fdc357a21fcc,e88d0591-717a-4503-a293-0342c5ac8581,,,0,2026-07-16 14:27:37.553469
